id_persona,nacionalidad,autoidentificacion_etnica,estatus_migratorio,numero_detenciones,estado_civil,nivel_de_instruccion,genero,edad,sexo,Sexo
53812,ECUATORIANA,,,,,,,,38,HOMBRE
53813,ECUATORIANA,,,,,,,,36,HOMBRE
53814,ECUATORIANA,,,,,,,,36,HOMBRE
53815,VENEZOLANA,,,,,,,,,HOMBRE
53816,ECUATORIANA,,,,,,,,28,HOMBRE
53817,ECUATORIANA,,,,,,,,20,HOMBRE
53818,ECUATORIANA,,,,,,,,40,HOMBRE
53819,ECUATORIANA,,,,,,,,25,HOMBRE
53820,ECUATORIANA,,,,,,,,18,HOMBRE
53821,ECUATORIANA,,,,,,,,31,HOMBRE
53822,ECUATORIANA,,,,,,,,35,HOMBRE
53823,ECUATORIANA,,,,,,,,21,HOMBRE
53824,ECUATORIANA,,,,,,,,25,MUJER
53825,ECUATORIANA,,,,,,,,20,HOMBRE
53826,ECUATORIANA,,,,,,,,25,HOMBRE
53827,ECUATORIANA,,,,,,,,19,HOMBRE
53828,ECUATORIANA,,,,,,,,31,HOMBRE
53829,ECUATORIANA,,,,,,,,27,HOMBRE
53830,ECUATORIANA,,,,,,,,46,HOMBRE
53831,ECUATORIANA,,,,,,,,20,HOMBRE
53832,ECUATORIANA,,,,,,,,25,HOMBRE
53833,ECUATORIANA,,,,,,,,37,HOMBRE
53834,ECUATORIANA,,,,,,,,30,HOMBRE
53835,ECUATORIANA,,,,,,,,29,HOMBRE
53836,ECUATORIANA,,,,,,,,26,HOMBRE
53837,ECUATORIANA,,,,,,,,26,HOMBRE
53838,ECUATORIANA,,,,,,,,28,HOMBRE
53839,ECUATORIANA,,,,,,,,28,HOMBRE
53840,ECUATORIANA,,,,,,,,36,HOMBRE
53841,ECUATORIANA,,,,,,,,38,HOMBRE
53842,ECUATORIANA,,,,,,,,23,HOMBRE
53843,ECUATORIANA,,,,,,,,24,HOMBRE
53844,COLOMBIANA,,,,,,,,,HOMBRE
53845,COLOMBIANA,,,,,,,,,HOMBRE
53846,ECUATORIANA,,,,,,,,42,HOMBRE
53847,ECUATORIANA,,,,,,,,31,HOMBRE
53848,ECUATORIANA,,,,,,,,22,HOMBRE
53849,ECUATORIANA,,,,,,,,34,HOMBRE
53850,ECUATORIANA,,,,,,,,27,HOMBRE
53851,ECUATORIANA,,,,,,,,25,HOMBRE
53852,ECUATORIANA,,,,,,,,22,HOMBRE
53853,ECUATORIANA,,,,,,,,25,MUJER
53854,COLOMBIANA,,,,,,,,,HOMBRE
53855,ECUATORIANA,,,,,,,,29,HOMBRE
53856,COLOMBIANA,,,,,,,,,HOMBRE
53857,ECUATORIANA,,,,,,,,17,HOMBRE
53858,ECUATORIANA,,,,,,,,28,HOMBRE
53859,ECUATORIANA,,,,,,,,49,HOMBRE
53860,INDU,,,,,,,,,HOMBRE
53861,ECUATORIANA,,,,,,,,36,HOMBRE
53862,ECUATORIANA,,,,,,,,40,HOMBRE
53863,ECUATORIANA,,,,,,,,18,HOMBRE
53864,ECUATORIANA,,,,,,,,14,HOMBRE
53865,ECUATORIANA,,,,,,,,15,HOMBRE
53866,ECUATORIANA,,,,,,,,30,HOMBRE
53867,ECUATORIANA,,,,,,,,27,HOMBRE
53868,ECUATORIANA,,,,,,,,23,HOMBRE
53869,ECUATORIANA,,,,,,,,21,HOMBRE
53870,ECUATORIANA,,,,,,,,47,HOMBRE
53871,ECUATORIANA,,,,,,,,59,HOMBRE
53872,ECUATORIANA,,,,,,,,39,HOMBRE
53873,ECUATORIANA,,,,,,,,71,HOMBRE
53874,ECUATORIANA,,,,,,,,29,HOMBRE
53875,ECUATORIANA,,,,,,,,23,HOMBRE
53876,ECUATORIANA,,,,,,,,21,HOMBRE
53877,ECUATORIANA,,,,,,,,29,HOMBRE
53878,ECUATORIANA,,,,,,,,40,HOMBRE
53879,ECUATORIANA,,,,,,,,36,HOMBRE
53880,ECUATORIANA,,,,,,,,27,HOMBRE
53881,ECUATORIANA,,,,,,,,29,HOMBRE
53882,ECUATORIANA,,,,,,,,35,HOMBRE
53883,COLOMBIANA,,,,,,,,,MUJER
53884,ECUATORIANA,,,,,,,,28,HOMBRE
53885,ECUATORIANA,,,,,,,,28,HOMBRE
53886,ECUATORIANA,,,,,,,,37,HOMBRE
53887,ECUATORIANA,,,,,,,,21,HOMBRE
53888,ECUATORIANA,,,,,,,,49,HOMBRE
53889,ECUATORIANA,,,,,,,,33,HOMBRE
53890,ECUATORIANA,,,,,,,,23,HOMBRE
53891,ECUATORIANA,,,,,,,,45,HOMBRE
53892,ECUATORIANA,,,,,,,,25,HOMBRE
53893,ECUATORIANA,,,,,,,,38,HOMBRE
53894,ECUATORIANA,,,,,,,,13,MUJER
53895,ECUATORIANA,,,,,,,,41,HOMBRE
53896,ECUATORIANA,,,,,,,,28,HOMBRE
53897,ECUATORIANA,,,,,,,,46,HOMBRE
53898,ECUATORIANA,,,,,,,,57,HOMBRE
53899,ECUATORIANA,,,,,,,,23,HOMBRE
53900,ECUATORIANA,,,,,,,,38,HOMBRE
53901,ECUATORIANA,,,,,,,,41,HOMBRE
53902,ECUATORIANA,,,,,,,,47,HOMBRE
53903,ECUATORIANA,,,,,,,,38,HOMBRE
53904,ECUATORIANA,,,,,,,,30,HOMBRE
53905,ECUATORIANA,,,,,,,,25,HOMBRE
53906,ECUATORIANA,,,,,,,,17,HOMBRE
53907,ECUATORIANA,,,,,,,,46,HOMBRE
53908,ECUATORIANA,,,,,,,,27,HOMBRE
53909,ECUATORIANA,,,,,,,,33,HOMBRE
53910,ECUATORIANA,,,,,,,,40,HOMBRE
53911,ECUATORIANA,,,,,,,,43,HOMBRE
53912,ECUATORIANA,,,,,,,,42,HOMBRE
53913,ECUATORIANA,,,,,,,,69,HOMBRE
53914,ECUATORIANA,,,,,,,,23,HOMBRE
53915,ECUATORIANA,,,,,,,,29,MUJER
53916,ECUATORIANA,,,,,,,,32,HOMBRE
53917,ECUATORIANA,,,,,,,,39,HOMBRE
53918,ECUATORIANA,,,,,,,,50,HOMBRE
53919,ECUATORIANA,,,,,,,,19,HOMBRE
53920,ECUATORIANA,,,,,,,,24,HOMBRE
53921,ECUATORIANA,,,,,,,,34,HOMBRE
53922,,,,,,,,,,HOMBRE
53923,ECUATORIANA,,,,,,,,29,HOMBRE
53924,ECUATORIANA,,,,,,,,30,HOMBRE
53925,ECUATORIANA,,,,,,,,31,HOMBRE
53926,ECUATORIANA,,,,,,,,37,MUJER
53927,ECUATORIANA,,,,,,,,26,HOMBRE
53928,ECUATORIANA,,,,,,,,29,MUJER
53929,ECUATORIANA,,,,,,,,36,MUJER
53930,ECUATORIANA,,,,,,,,23,HOMBRE
53931,ECUATORIANA,,,,,,,,63,HOMBRE
53932,ECUATORIANA,,,,,,,,45,HOMBRE
53933,ECUATORIANA,,,,,,,,25,HOMBRE
53934,ECUATORIANA,,,,,,,,28,HOMBRE
53935,ECUATORIANA,,,,,,,,50,HOMBRE
53936,ECUATORIANA,,,,,,,,33,HOMBRE
53937,ECUATORIANA,,,,,,,,19,HOMBRE
53938,ECUATORIANA,,,,,,,,41,HOMBRE
53939,ECUATORIANA,,,,,,,,19,HOMBRE
53940,ECUATORIANA,,,,,,,,19,HOMBRE
53941,ECUATORIANA,,,,,,,,26,HOMBRE
53942,ECUATORIANA,,,,,,,,27,HOMBRE
53943,ECUATORIANA,,,,,,,,21,HOMBRE
53944,ECUATORIANA,,,,,,,,39,HOMBRE
53945,ECUATORIANA,,,,,,,,34,HOMBRE
53946,ECUATORIANA,,,,,,,,23,HOMBRE
53947,ECUATORIANA,,,,,,,,18,HOMBRE
53948,ECUATORIANA,,,,,,,,44,HOMBRE
53949,ECUATORIANA,,,,,,,,36,MUJER
53950,ECUATORIANA,,,,,,,,23,HOMBRE
53951,ECUATORIANA,,,,,,,,15,HOMBRE
53952,ECUATORIANA,,,,,,,,18,HOMBRE
53953,ECUATORIANA,,,,,,,,22,HOMBRE
53954,ECUATORIANA,,,,,,,,20,HOMBRE
53955,ECUATORIANA,,,,,,,,25,HOMBRE
53956,ECUATORIANA,,,,,,,,23,HOMBRE
53957,ECUATORIANA,,,,,,,,25,HOMBRE
53958,ECUATORIANA,,,,,,,,21,HOMBRE
53959,ECUATORIANA,,,,,,,,20,HOMBRE
53960,ECUATORIANA,,,,,,,,63,HOMBRE
53961,ECUATORIANA,,,,,,,,24,HOMBRE
53962,ECUATORIANA,,,,,,,,39,HOMBRE
53963,ECUATORIANA,,,,,,,,52,HOMBRE
53964,ECUATORIANA,,,,,,,,27,HOMBRE
53965,ECUATORIANA,,,,,,,,40,HOMBRE
53966,ECUATORIANA,,,,,,,,37,HOMBRE
53967,ECUATORIANA,,,,,,,,30,HOMBRE
53968,ECUATORIANA,,,,,,,,44,HOMBRE
53969,ECUATORIANA,,,,,,,,20,HOMBRE
53970,ECUATORIANA,,,,,,,,37,HOMBRE
53971,ECUATORIANA,,,,,,,,41,HOMBRE
53972,ECUATORIANA,,,,,,,,38,HOMBRE
53973,ECUATORIANA,,,,,,,,36,HOMBRE
53974,ECUATORIANA,,,,,,,,39,HOMBRE
53975,ECUATORIANA,,,,,,,,47,HOMBRE
53976,ECUATORIANA,,,,,,,,50,HOMBRE
53977,ECUATORIANA,,,,,,,,39,HOMBRE
53978,ECUATORIANA,,,,,,,,37,HOMBRE
53979,ECUATORIANA,,,,,,,,28,HOMBRE
53980,ECUATORIANA,,,,,,,,28,HOMBRE
53981,ECUATORIANA,,,,,,,,37,HOMBRE
53982,CUBANA,,,,,,,,32,HOMBRE
53983,ECUATORIANA,,,,,,,,22,HOMBRE
53984,ECUATORIANA,,,,,,,,27,HOMBRE
53985,ECUATORIANA,,,,,,,,31,HOMBRE
53986,ECUATORIANA,,,,,,,,27,HOMBRE
53987,ECUATORIANA,,,,,,,,24,HOMBRE
53988,ECUATORIANA,,,,,,,,29,HOMBRE
53989,ECUATORIANA,,,,,,,,21,MUJER
53990,ECUATORIANA,,,,,,,,63,HOMBRE
53991,ECUATORIANA,,,,,,,,36,HOMBRE
53992,ECUATORIANA,,,,,,,,19,HOMBRE
53993,ECUATORIANA,,,,,,,,25,HOMBRE
53994,ECUATORIANA,,,,,,,,40,HOMBRE
53995,ECUATORIANA,,,,,,,,37,HOMBRE
53996,ECUATORIANA,,,,,,,,27,HOMBRE
53997,ECUATORIANA,,,,,,,,18,MUJER
53998,ECUATORIANA,,,,,,,,22,MUJER
53999,ECUATORIANA,,,,,,,,26,HOMBRE
54000,ECUATORIANA,,,,,,,,32,HOMBRE
54001,ECUATORIANA,,,,,,,,28,HOMBRE
54002,ECUATORIANA,,,,,,,,29,HOMBRE
54003,ECUATORIANA,,,,,,,,18,HOMBRE
54004,ECUATORIANA,,,,,,,,31,HOMBRE
54005,ECUATORIANA,,,,,,,,34,HOMBRE
54006,ECUATORIANA,,,,,,,,41,HOMBRE
54007,ECUATORIANA,,,,,,,,28,HOMBRE
54008,ECUATORIANA,,,,,,,,32,HOMBRE
54009,ECUATORIANA,,,,,,,,47,HOMBRE
54010,ECUATORIANA,,,,,,,,34,HOMBRE
54011,ECUATORIANA,,,,,,,,35,HOMBRE
54012,ECUATORIANA,,,,,,,,36,HOMBRE
54013,ECUATORIANA,,,,,,,,34,MUJER
54014,ECUATORIANA,,,,,,,,25,HOMBRE
54015,ECUATORIANA,,,,,,,,24,HOMBRE
54016,ECUATORIANA,,,,,,,,19,MUJER
54017,ECUATORIANA,,,,,,,,41,HOMBRE
54018,ECUATORIANA,,,,,,,,49,MUJER
54019,ECUATORIANA,,,,,,,,23,HOMBRE
54020,ECUATORIANA,,,,,,,,30,HOMBRE
54021,ECUATORIANA,,,,,,,,30,HOMBRE
54022,ECUATORIANA,,,,,,,,22,HOMBRE
54023,ECUATORIANA,,,,,,,,26,HOMBRE
54024,ECUATORIANA,,,,,,,,24,MUJER
54025,ECUATORIANA,,,,,,,,20,MUJER
54026,ECUATORIANA,,,,,,,,27,HOMBRE
54027,ECUATORIANA,,,,,,,,40,HOMBRE
54028,ECUATORIANA,,,,,,,,37,MUJER
54029,ECUATORIANA,,,,,,,,24,HOMBRE
54030,ECUATORIANA,,,,,,,,28,HOMBRE
54031,ECUATORIANA,,,,,,,,28,HOMBRE
54032,ECUATORIANA,,,,,,,,20,HOMBRE
54033,ECUATORIANA,,,,,,,,24,HOMBRE
54034,ECUATORIANA,,,,,,,,32,HOMBRE
54035,ECUATORIANA,,,,,,,,47,HOMBRE
54036,ECUATORIANA,,,,,,,,18,HOMBRE
54037,ECUATORIANA,,,,,,,,19,HOMBRE
54038,ECUATORIANA,,,,,,,,32,HOMBRE
54039,ECUATORIANA,,,,,,,,43,HOMBRE
54040,ECUATORIANA,,,,,,,,35,HOMBRE
54041,ECUATORIANA,,,,,,,,31,HOMBRE
54042,ECUATORIANA,,,,,,,,35,HOMBRE
54043,ECUATORIANA,,,,,,,,19,HOMBRE
54044,ECUATORIANA,,,,,,,,17,HOMBRE
54045,ECUATORIANA,,,,,,,,16,HOMBRE
54046,ECUATORIANA,,,,,,,,22,HOMBRE
54047,ECUATORIANA,,,,,,,,27,HOMBRE
54048,ECUATORIANA,,,,,,,,19,HOMBRE
54049,ECUATORIANA,,,,,,,,20,HOMBRE
54050,ECUATORIANA,,,,,,,,26,HOMBRE
54051,ECUATORIANA,,,,,,,,29,HOMBRE
54052,ECUATORIANA,,,,,,,,34,HOMBRE
54053,ECUATORIANA,,,,,,,,42,HOMBRE
54054,ECUATORIANA,,,,,,,,20,HOMBRE
54055,ECUATORIANA,,,,,,,,25,MUJER
54056,ECUATORIANA,,,,,,,,49,HOMBRE
54057,ECUATORIANA,,,,,,,,38,MUJER
54058,ECUATORIANA,,,,,,,,20,HOMBRE
54059,COLOMBIANA,,,,,,,,,MUJER
54060,ECUATORIANA,,,,,,,,27,HOMBRE
54061,ECUATORIANA,,,,,,,,19,HOMBRE
54062,ECUATORIANA,,,,,,,,34,HOMBRE
54063,ECUATORIANA,,,,,,,,31,HOMBRE
54064,ECUATORIANA,,,,,,,,20,HOMBRE
54065,ECUATORIANA,,,,,,,,38,HOMBRE
54066,ECUATORIANA,,,,,,,,21,HOMBRE
54067,ECUATORIANA,,,,,,,,22,HOMBRE
54068,ECUATORIANA,,,,,,,,19,HOMBRE
54069,ECUATORIANA,,,,,,,,20,HOMBRE
54070,ECUATORIANA,,,,,,,,34,MUJER
54071,ECUATORIANA,,,,,,,,29,MUJER
54072,ECUATORIANA,,,,,,,,19,MUJER
54073,ECUATORIANA,,,,,,,,26,HOMBRE
54074,ECUATORIANA,,,,,,,,44,HOMBRE
54075,ECUATORIANA,,,,,,,,52,HOMBRE
54076,ECUATORIANA,,,,,,,,19,HOMBRE
54077,ECUATORIANA,,,,,,,,58,HOMBRE
54078,ECUATORIANA,,,,,,,,42,HOMBRE
54079,ECUATORIANA,,,,,,,,,HOMBRE
54080,ECUATORIANA,,,,,,,,43,HOMBRE
54081,ECUATORIANA,,,,,,,,39,HOMBRE
54082,ECUATORIANA,,,,,,,,34,HOMBRE
54083,ECUATORIANA,,,,,,,,25,HOMBRE
54084,ECUATORIANA,,,,,,,,18,HOMBRE
54085,ECUATORIANA,,,,,,,,25,HOMBRE
54086,ECUATORIANA,,,,,,,,42,HOMBRE
54087,ECUATORIANA,,,,,,,,29,HOMBRE
54088,ECUATORIANA,,,,,,,,37,HOMBRE
54089,ECUATORIANA,,,,,,,,49,HOMBRE
54090,ECUATORIANA,,,,,,,,36,HOMBRE
54091,ECUATORIANA,,,,,,,,16,HOMBRE
54092,ECUATORIANA,,,,,,,,49,HOMBRE
54093,ECUATORIANA,,,,,,,,21,HOMBRE
54094,ECUATORIANA,,,,,,,,44,HOMBRE
54095,ECUATORIANA,,,,,,,,26,HOMBRE
54096,ECUATORIANA,,,,,,,,20,MUJER
54097,ECUATORIANA,,,,,,,,15,MUJER
54098,ECUATORIANA,,,,,,,,37,HOMBRE
54099,ECUATORIANA,,,,,,,,21,HOMBRE
54100,ECUATORIANA,,,,,,,,26,HOMBRE
54101,ECUATORIANA,,,,,,,,16,HOMBRE
54102,ECUATORIANA,,,,,,,,17,HOMBRE
54103,ECUATORIANA,,,,,,,,17,HOMBRE
54104,ECUATORIANA,,,,,,,,34,HOMBRE
54105,ECUATORIANA,,,,,,,,26,HOMBRE
54106,ECUATORIANA,,,,,,,,36,HOMBRE
54107,ECUATORIANA,,,,,,,,17,HOMBRE
54108,ECUATORIANA,,,,,,,,49,HOMBRE
54109,ECUATORIANA,,,,,,,,41,MUJER
54110,ECUATORIANA,,,,,,,,15,HOMBRE
54111,ECUATORIANA,,,,,,,,35,HOMBRE
54112,ECUATORIANA,,,,,,,,30,HOMBRE
54113,ECUATORIANA,,,,,,,,30,HOMBRE
54114,ECUATORIANA,,,,,,,,24,HOMBRE
54115,ECUATORIANA,,,,,,,,24,HOMBRE
54116,ECUATORIANA,,,,,,,,29,HOMBRE
54117,ECUATORIANA,,,,,,,,38,HOMBRE
54118,ECUATORIANA,,,,,,,,37,HOMBRE
54119,ECUATORIANA,,,,,,,,29,HOMBRE
54120,ECUATORIANA,,,,,,,,27,HOMBRE
54121,ECUATORIANA,,,,,,,,47,HOMBRE
54122,ECUATORIANA,,,,,,,,41,HOMBRE
54123,ECUATORIANA,,,,,,,,23,HOMBRE
54124,ECUATORIANA,,,,,,,,59,HOMBRE
54125,ECUATORIANA,,,,,,,,22,HOMBRE
54126,ECUATORIANA,,,,,,,,42,HOMBRE
54127,ECUATORIANA,,,,,,,,37,MUJER
54128,ECUATORIANA,,,,,,,,27,HOMBRE
54129,ECUATORIANA,,,,,,,,33,HOMBRE
54130,ECUATORIANA,,,,,,,,38,HOMBRE
54131,ECUATORIANA,,,,,,,,30,HOMBRE
54132,ECUATORIANA,,,,,,,,26,HOMBRE
54133,ECUATORIANA,,,,,,,,66,HOMBRE
54134,ECUATORIANA,,,,,,,,20,HOMBRE
54135,ECUATORIANA,,,,,,,,24,HOMBRE
54136,ECUATORIANA,,,,,,,,49,HOMBRE
54137,ECUATORIANA,,,,,,,,46,HOMBRE
54138,ECUATORIANA,,,,,,,,25,HOMBRE
54139,COLOMBIANA,,,,,,,,,HOMBRE
54140,ECUATORIANA,,,,,,,,23,HOMBRE
54141,ECUATORIANA,,,,,,,,25,HOMBRE
54142,ECUATORIANA,,,,,,,,51,HOMBRE
54143,ECUATORIANA,,,,,,,,29,MUJER
54144,ECUATORIANA,,,,,,,,34,HOMBRE
54145,ECUATORIANA,,,,,,,,21,HOMBRE
54146,ECUATORIANA,,,,,,,,24,HOMBRE
54147,ECUATORIANA,,,,,,,,27,HOMBRE
54148,ECUATORIANA,,,,,,,,41,HOMBRE
54149,ECUATORIANA,,,,,,,,25,HOMBRE
54150,ECUATORIANA,,,,,,,,26,HOMBRE
54151,ECUATORIANA,,,,,,,,49,HOMBRE
54152,ECUATORIANA,,,,,,,,55,HOMBRE
54153,ECUATORIANA,,,,,,,,34,HOMBRE
54154,ECUATORIANA,,,,,,,,45,HOMBRE
54155,ECUATORIANA,,,,,,,,61,MUJER
54156,ECUATORIANA,,,,,,,,22,HOMBRE
54157,ECUATORIANA,,,,,,,,30,MUJER
54158,ECUATORIANA,,,,,,,,23,MUJER
54159,ECUATORIANA,,,,,,,,51,HOMBRE
54160,ECUATORIANA,,,,,,,,39,HOMBRE
54161,ECUATORIANA,,,,,,,,35,HOMBRE
54162,ECUATORIANA,,,,,,,,34,HOMBRE
54163,ECUATORIANA,,,,,,,,26,HOMBRE
54164,ECUATORIANA,,,,,,,,49,HOMBRE
54165,ECUATORIANA,,,,,,,,21,HOMBRE
54166,ECUATORIANA,,,,,,,,32,HOMBRE
54167,ECUATORIANA,,,,,,,,24,HOMBRE
54168,COLOMBIANA,,,,,,,,37,HOMBRE
54169,ECUATORIANA,,,,,,,,42,HOMBRE
54170,ECUATORIANA,,,,,,,,27,HOMBRE
54171,ECUATORIANA,,,,,,,,39,HOMBRE
54172,ECUATORIANA,,,,,,,,35,HOMBRE
54173,ECUATORIANA,,,,,,,,40,HOMBRE
54174,ECUATORIANA,,,,,,,,73,HOMBRE
54175,ECUATORIANA,,,,,,,,44,HOMBRE
54176,ECUATORIANA,,,,,,,,35,HOMBRE
54177,ECUATORIANA,,,,,,,,14,HOMBRE
54178,ECUATORIANA,,,,,,,,24,HOMBRE
54179,ECUATORIANA,,,,,,,,19,HOMBRE
54180,ECUATORIANA,,,,,,,,,HOMBRE
54181,ECUATORIANA,,,,,,,,27,HOMBRE
54182,ECUATORIANA,,,,,,,,43,MUJER
54183,ECUATORIANA,,,,,,,,20,HOMBRE
54184,ECUATORIANA,,,,,,,,54,HOMBRE
54185,ECUATORIANA,,,,,,,,38,HOMBRE
54186,ECUATORIANA,,,,,,,,19,HOMBRE
54187,ECUATORIANA,,,,,,,,36,HOMBRE
54188,ECUATORIANA,,,,,,,,19,HOMBRE
54189,ECUATORIANA,,,,,,,,24,HOMBRE
54190,ECUATORIANA,,,,,,,,33,HOMBRE
54191,ECUATORIANA,,,,,,,,37,HOMBRE
54192,ECUATORIANA,,,,,,,,27,HOMBRE
54193,ECUATORIANA,,,,,,,,57,HOMBRE
54194,ECUATORIANA,,,,,,,,35,HOMBRE
54195,ECUATORIANA,,,,,,,,31,HOMBRE
54196,ECUATORIANA,,,,,,,,18,HOMBRE
54197,ECUATORIANA,,,,,,,,29,HOMBRE
54198,ECUATORIANA,,,,,,,,34,HOMBRE
54199,ECUATORIANA,,,,,,,,46,MUJER
54200,ECUATORIANA,,,,,,,,15,HOMBRE
54201,ECUATORIANA,,,,,,,,20,HOMBRE
54202,ECUATORIANA,,,,,,,,55,HOMBRE
54203,ECUATORIANA,,,,,,,,33,HOMBRE
54204,ECUATORIANA,,,,,,,,35,HOMBRE
54205,ECUATORIANA,,,,,,,,18,HOMBRE
54206,ECUATORIANA,,,,,,,,33,HOMBRE
54207,ECUATORIANA,,,,,,,,33,HOMBRE
54208,ECUATORIANA,,,,,,,,29,MUJER
54209,ECUATORIANA,,,,,,,,22,HOMBRE
54210,ECUATORIANA,,,,,,,,22,HOMBRE
54211,ECUATORIANA,,,,,,,,15,HOMBRE
54212,ECUATORIANA,,,,,,,,58,HOMBRE
54213,ECUATORIANA,,,,,,,,31,HOMBRE
54214,ECUATORIANA,,,,,,,,45,HOMBRE
54215,ECUATORIANA,,,,,,,,32,HOMBRE
54216,ECUATORIANA,,,,,,,,21,HOMBRE
54217,ECUATORIANA,,,,,,,,35,HOMBRE
54218,ECUATORIANA,,,,,,,,19,HOMBRE
54219,ECUATORIANA,,,,,,,,27,HOMBRE
54220,ECUATORIANA,,,,,,,,31,HOMBRE
54221,ECUATORIANA,,,,,,,,27,HOMBRE
54222,ECUATORIANA,,,,,,,,20,HOMBRE
54223,ECUATORIANA,,,,,,,,65,HOMBRE
54224,ECUATORIANA,,,,,,,,36,HOMBRE
54225,ECUATORIANA,,,,,,,,28,MUJER
54226,ECUATORIANA,,,,,,,,35,HOMBRE
54227,COLOMBIANA,,,,,,,,,HOMBRE
54228,ECUATORIANA,,,,,,,,28,HOMBRE
54229,ECUATORIANA,,,,,,,,24,HOMBRE
54230,ECUATORIANA,,,,,,,,31,HOMBRE
54231,ECUATORIANA,,,,,,,,30,HOMBRE
54232,ECUATORIANA,,,,,,,,18,HOMBRE
54233,ECUATORIANA,,,,,,,,23,HOMBRE
54234,ECUATORIANA,,,,,,,,34,HOMBRE
54235,ECUATORIANA,,,,,,,,28,HOMBRE
54236,ECUATORIANA,,,,,,,,17,HOMBRE
54237,ECUATORIANA,,,,,,,,36,HOMBRE
54238,ECUATORIANA,,,,,,,,32,HOMBRE
54239,ECUATORIANA,,,,,,,,20,HOMBRE
54240,ECUATORIANA,,,,,,,,15,HOMBRE
54241,ECUATORIANA,,,,,,,,38,HOMBRE
54242,ECUATORIANA,,,,,,,,34,HOMBRE
54243,ECUATORIANA,,,,,,,,31,MUJER
54244,ECUATORIANA,,,,,,,,41,HOMBRE
54245,ECUATORIANA,,,,,,,,25,HOMBRE
54246,ECUATORIANA,,,,,,,,27,MUJER
54247,ECUATORIANA,,,,,,,,50,HOMBRE
54248,ECUATORIANA,,,,,,,,,MUJER
54249,PERUANA,,,,,,,,,HOMBRE
54250,ECUATORIANA,,,,,,,,33,HOMBRE
54251,ECUATORIANA,,,,,,,,47,HOMBRE
54252,ECUATORIANA,,,,,,,,38,HOMBRE
54253,ECUATORIANA,,,,,,,,32,MUJER
54254,ECUATORIANA,,,,,,,,51,HOMBRE
54255,ECUATORIANA,,,,,,,,31,HOMBRE
54256,ECUATORIANA,,,,,,,,31,HOMBRE
54257,ECUATORIANA,,,,,,,,31,HOMBRE
54258,ECUATORIANA,,,,,,,,37,HOMBRE
54259,ECUATORIANA,,,,,,,,28,HOMBRE
54260,ECUATORIANA,,,,,,,,,HOMBRE
54261,ECUATORIANA,,,,,,,,38,HOMBRE
54262,ECUATORIANA,,,,,,,,21,HOMBRE
54263,ECUATORIANA,,,,,,,,32,HOMBRE
54264,ECUATORIANA,,,,,,,,45,HOMBRE
54265,ECUATORIANA,,,,,,,,20,HOMBRE
54266,ECUATORIANA,,,,,,,,36,HOMBRE
54267,ECUATORIANA,,,,,,,,31,HOMBRE
54268,ECUATORIANA,,,,,,,,11,HOMBRE
54269,ECUATORIANA,,,,,,,,24,HOMBRE
54270,ECUATORIANA,,,,,,,,24,HOMBRE
54271,ECUATORIANA,,,,,,,,22,HOMBRE
54272,ECUATORIANA,,,,,,,,19,HOMBRE
54273,ECUATORIANA,,,,,,,,42,MUJER
54274,ECUATORIANA,,,,,,,,25,HOMBRE
54275,ECUATORIANA,,,,,,,,19,HOMBRE
54276,ECUATORIANA,,,,,,,,35,HOMBRE
54277,ECUATORIANA,,,,,,,,32,HOMBRE
54278,ECUATORIANA,,,,,,,,28,HOMBRE
54279,ECUATORIANA,,,,,,,,36,HOMBRE
54280,ECUATORIANA,,,,,,,,37,HOMBRE
54281,ECUATORIANA,,,,,,,,26,MUJER
54282,ECUATORIANA,,,,,,,,34,HOMBRE
54283,ECUATORIANA,,,,,,,,24,HOMBRE
54284,ECUATORIANA,,,,,,,,20,MUJER
54285,ECUATORIANA,,,,,,,,37,MUJER
54286,ECUATORIANA,,,,,,,,31,HOMBRE
54287,ECUATORIANA,,,,,,,,46,HOMBRE
54288,ECUATORIANA,,,,,,,,19,HOMBRE
54289,VENEZOLANA,,,,,,,,,HOMBRE
54290,ECUATORIANA,,,,,,,,21,HOMBRE
54291,ECUATORIANA,,,,,,,,31,HOMBRE
54292,COLOMBIANA,,,,,,,,,HOMBRE
54293,ECUATORIANA,,,,,,,,39,HOMBRE
54294,ECUATORIANA,,,,,,,,35,HOMBRE
54295,ECUATORIANA,,,,,,,,28,HOMBRE
54296,ECUATORIANA,,,,,,,,20,HOMBRE
54297,ECUATORIANA,,,,,,,,20,HOMBRE
54298,ECUATORIANA,,,,,,,,26,HOMBRE
54299,ECUATORIANA,,,,,,,,44,HOMBRE
54300,ECUATORIANA,,,,,,,,45,HOMBRE
54301,ECUATORIANA,,,,,,,,48,HOMBRE
54302,ECUATORIANA,,,,,,,,21,HOMBRE
54303,ECUATORIANA,,,,,,,,25,HOMBRE
54304,COLOMBIANA,,,,,,,,53,HOMBRE
54305,ECUATORIANA,,,,,,,,22,HOMBRE
54306,ECUATORIANA,,,,,,,,20,HOMBRE
54307,ECUATORIANA,,,,,,,,33,HOMBRE
54308,ECUATORIANA,,,,,,,,46,HOMBRE
54309,ECUATORIANA,,,,,,,,23,HOMBRE
54310,ECUATORIANA,,,,,,,,37,MUJER
54311,ECUATORIANA,,,,,,,,36,MUJER
54312,ECUATORIANA,,,,,,,,19,HOMBRE
54313,ECUATORIANA,,,,,,,,,HOMBRE
